DateDt,anio,dia,Compra,Venta
2022-11-27,2022,27,599.5,606.96
2022-11-28,2022,28,599.5,606.96
2022-11-29,2022,29,596.7,602.92
2022-11-30,2022,30,594.32,602.86
2022-12-01,2022,1,596.5,604.7
2022-12-02,2022,2,600.02,607.17
2022-12-03,2022,3,601.14,609.83
2022-12-04,2022,4,601.14,609.83
2022-12-05,2022,5,601.14,609.83
2022-12-06,2022,6,601.14,609.83
2022-12-07,2022,7,596.96,604.15
2022-12-08,2022,8,594.42,601.02
2022-12-09,2022,9,589.01,595.62
2022-12-10,2022,10,587.2,593.92
2022-12-11,2022,11,587.2,593.92
2022-12-12,2022,12,587.2,593.92
2022-12-13,2022,13,587.84,596.07
2022-12-14,2022,14,595.05,602.16
2022-12-15,2022,15,594.53,601.46
2022-12-16,2022,16,587.57,595.36
2022-12-17,2022,17,583.96,593.66
2022-12-18,2022,18,583.96,593.66
2022-12-19,2022,19,583.96,593.66
2022-12-20,2022,20,581.86,591.87
2022-12-21,2022,21,583.42,591.75
2022-12-22,2022,22,583.5,590.4
2022-12-23,2022,23,579.05,588.34
2022-12-24,2022,24,579.55,587.24
2022-12-25,2022,25,579.55,587.24
2022-12-26,2022,26,579.55,587.24
2022-12-27,2022,27,579.21,587.24
2022-12-28,2022,28,582.23,590.16
2022-12-29,2022,29,590.71,596.08
2022-12-30,2022,30,594.17,601.99
2022-12-31,2022,31,594.17,601.99
2023-01-01,2023,1,594.17,601.99
2023-01-02,2023,2,594.17,601.99
2023-01-03,2023,3,589.73,597.68
2023-01-04,2023,4,590.19,596.96
2023-01-05,2023,5,592.85,598.4
2023-01-06,2023,6,591.01,597.72
2023-01-07,2023,7,588.27,595.46
2023-01-08,2023,8,588.27,595.46
2023-01-09,2023,9,588.27,595.46
2023-01-10,2023,10,583,592.79
2023-01-11,2023,11,580.4,587.53
2023-01-12,2023,12,578.49,586.13
2023-01-13,2023,13,576.85,583.42
2023-01-14,2023,14,570.64,578.18
2023-01-15,2023,15,570.64,578.18
2023-01-16,2023,16,570.64,578.18
2023-01-17,2023,17,567.08,574.42
2023-01-18,2023,18,568.1,572.14
2023-01-19,2023,19,565.2,572.05
2023-01-20,2023,20,565,570.17
2023-01-21,2023,21,562.88,569.49
2023-01-22,2023,22,562.88,569.49
2023-01-23,2023,23,562.88,569.49
2023-01-24,2023,24,560.34,567.8
2023-01-25,2023,25,559.8,567.47
2023-01-26,2023,26,560.74,566.31
2023-01-27,2023,27,556.75,563.87
2023-01-28,2023,28,552.8,559.31
2023-01-29,2023,29,552.8,559.31
2023-01-30,2023,30,552.8,559.31
2023-01-31,2023,31,549.76,557.4
2023-02-01,2023,1,550.81,558.29
2023-02-02,2023,2,556.19,562.84
2023-02-03,2023,3,564.58,570.6
2023-02-04,2023,4,567.55,576.23
2023-02-05,2023,5,567.55,576.23
2023-02-06,2023,6,567.55,576.23
2023-02-07,2023,7,574.12,581.69
2023-02-08,2023,8,577.12,586.15
2023-02-09,2023,9,580.07,586.26
2023-02-10,2023,10,576.51,583.27
2023-02-11,2023,11,571.59,579.95
2023-02-12,2023,12,571.59,579.95
2023-02-13,2023,13,571.59,579.95
2023-02-14,2023,14,568.02,576.2
2023-02-15,2023,15,564.54,571.7
2023-02-16,2023,16,560.53,568.07
2023-02-17,2023,17,558.05,564.84
2023-02-18,2023,18,556.68,563.74
2023-02-19,2023,19,556.68,563.74
2023-02-20,2023,20,556.68,563.74
2023-02-21,2023,21,555.94,562.13
2023-02-22,2023,22,557.94,563.3
2023-02-23,2023,23,559.63,566.93
2023-02-24,2023,24,560.05,565.99
2023-02-25,2023,25,558.05,565.39
2023-02-26,2023,26,558.05,565.39
2023-02-27,2023,27,558.05,565.39
2023-02-28,2023,28,556.4,564.27
2023-03-01,2023,1,555.1,562.73
2023-03-02,2023,2,553.21,562.15
2023-03-03,2023,3,555.78,561.81
2023-03-04,2023,4,551.97,559.42
2023-03-05,2023,5,551.97,559.42
2023-03-06,2023,6,551.97,559.42
2023-03-07,2023,7,550.68,557.21
2023-03-08,2023,8,547,554.33
2023-03-09,2023,9,548.59,554.28
2023-03-10,2023,10,544.79,552.56
2023-03-11,2023,11,545.13,552.12
2023-03-12,2023,12,545.13,552.12
2023-03-13,2023,13,545.13,552.12
2023-03-14,2023,14,543.7,550.11
2023-03-15,2023,15,542.74,550.08
2023-03-16,2023,16,542.78,549.62
2023-03-17,2023,17,542.87,549.36
2023-03-18,2023,18,540.32,547.37
2023-03-19,2023,19,540.32,547.37
2023-03-20,2023,20,540.32,547.37
2023-03-21,2023,21,539.23,546.33
2023-03-22,2023,22,538.68,545.01
2023-03-23,2023,23,540.59,545.83
2023-03-24,2023,24,539.39,546.78
2023-03-25,2023,25,542.43,547.41
2023-03-26,2023,26,542.43,547.41
2023-03-27,2023,27,542.43,547.41
2023-03-28,2023,28,541.05,547.52
2023-03-29,2023,29,539.29,546.42
2023-03-30,2023,30,540.22,546.48
2023-03-31,2023,31,540.39,545.95
2023-04-01,2023,1,537.94,545.4
2023-04-02,2023,2,537.94,545.4
2023-04-03,2023,3,537.94,545.4
2023-04-04,2023,4,539.11,545.1
2023-04-05,2023,5,536.1,543.31
2023-04-06,2023,6,537.03,544
2023-04-07,2023,7,537.03,544
2023-04-08,2023,8,537.03,544
2023-04-09,2023,9,537.03,544
2023-04-10,2023,10,537.03,544
2023-04-11,2023,11,537.03,544
2023-04-12,2023,12,534.44,541.23
2023-04-13,2023,13,534.61,541.45
2023-04-14,2023,14,535.52,540.81
2023-04-15,2023,15,533.47,540.55
2023-04-16,2023,16,533.47,540.55
2023-04-17,2023,17,533.47,540.55
2023-04-18,2023,18,533.06,539.69
2023-04-19,2023,19,532.76,538.53
2023-04-20,2023,20,531.87,537.51
2023-04-21,2023,21,532.45,537.84
2023-04-22,2023,22,530.05,537.3
2023-04-23,2023,23,530.05,537.3
2023-04-24,2023,24,530.05,537.3
2023-04-25,2023,25,529.6,536.64
2023-04-26,2023,26,531.92,537.98
2023-04-27,2023,27,535.29,542.76
2023-04-28,2023,28,540.38,547.27
2023-04-29,2023,29,543.06,550.52
2023-04-30,2023,30,543.06,550.52
2023-05-01,2023,1,543.06,550.52
2023-05-02,2023,2,543.06,550.52
2023-05-03,2023,3,543.32,549.34
2023-05-04,2023,4,543.58,548.68
2023-05-05,2023,5,541.57,548.58
2023-05-06,2023,6,539.81,546.82
2023-05-07,2023,7,539.81,546.82
2023-05-08,2023,8,539.81,546.82
2023-05-09,2023,9,537.2,544.55
2023-05-10,2023,10,535.17,541.78
2023-05-11,2023,11,536.47,541.6
2023-05-12,2023,12,534.85,541.47
2023-05-13,2023,13,534.41,541.28
2023-05-14,2023,14,534.41,541.28
2023-05-15,2023,15,534.41,541.28
2023-05-16,2023,16,533.63,540.93
2023-05-17,2023,17,534.35,539.93
2023-05-18,2023,18,535.04,541.56
2023-05-19,2023,19,536.41,542.01
2023-05-20,2023,20,534.03,542
2023-05-21,2023,21,534.03,542
2023-05-22,2023,22,534.03,542
2023-05-23,2023,23,537.47,543.57
2023-05-24,2023,24,537.22,543.21
2023-05-25,2023,25,537.92,543.12
2023-05-26,2023,26,538.54,545.04
2023-05-27,2023,27,541.41,546.88
2023-05-28,2023,28,541.41,546.88
2023-05-29,2023,29,541.41,546.88
2023-05-30,2023,30,540.56,547.45
2023-05-31,2023,31,540.35,546.7
2023-06-01,2023,1,539.05,546.19
2023-06-02,2023,2,539.74,545.79
2023-06-03,2023,3,537.33,545.84
2023-06-04,2023,4,537.33,545.84
2023-06-05,2023,5,537.33,545.84
2023-06-06,2023,6,536.71,544.28
2023-06-07,2023,7,536.84,543.13
2023-06-08,2023,8,537.21,544.4
2023-06-09,2023,9,540.4,546.19
2023-06-10,2023,10,540.64,547.44
2023-06-11,2023,11,540.64,547.44
2023-06-12,2023,12,540.64,547.44
2023-06-13,2023,13,541.2,548.23
2023-06-14,2023,14,542.11,547.74
2023-06-15,2023,15,540.44,546.65
2023-06-16,2023,16,539.19,545.7
2023-06-17,2023,17,537.98,545.78
2023-06-18,2023,18,537.98,545.78
2023-06-19,2023,19,537.98,545.78
2023-06-20,2023,20,537.61,545.41
2023-06-21,2023,21,539.61,545.62
2023-06-22,2023,22,541.33,546.26
2023-06-23,2023,23,541.89,546.86
2023-06-24,2023,24,541.96,547.24
2023-06-25,2023,25,541.96,547.24
2023-06-26,2023,26,541.96,547.24
2023-06-27,2023,27,541.16,547.77
2023-06-28,2023,28,542.36,549.24
2023-06-29,2023,29,542.9,549.57
2023-06-30,2023,30,543.13,549.48
2023-07-01,2023,1,541.86,549.5
2023-07-02,2023,2,541.86,549.5
2023-07-03,2023,3,541.86,549.5
2023-07-04,2023,4,541.38,549.25
2023-07-05,2023,5,541.17,548.44
2023-07-06,2023,6,542.22,549.43
2023-07-07,2023,7,547.31,553.52
2023-07-08,2023,8,548.2,555.47
2023-07-09,2023,9,548.2,555.47
2023-07-10,2023,10,548.2,555.47
2023-07-11,2023,11,547.39,556.9
2023-07-12,2023,12,547.48,552.4
2023-07-13,2023,13,543.79,549.88
2023-07-14,2023,14,541.9,547.53
2023-07-15,2023,15,537.97,545.11
2023-07-16,2023,16,537.97,545.11
2023-07-17,2023,17,537.97,545.11
2023-07-18,2023,18,535.72,542.13
2023-07-19,2023,19,536,542.22
2023-07-20,2023,20,536.23,541.86
2023-07-21,2023,21,536.86,541.94
2023-07-22,2023,22,534.98,542.45
2023-07-23,2023,23,534.98,542.45
2023-07-24,2023,24,534.98,542.45
2023-07-25,2023,25,534.98,542.45
2023-07-26,2023,26,536.05,542.75
2023-07-27,2023,27,538.67,545.65
2023-07-28,2023,28,540.33,548.54
2023-07-29,2023,29,540.94,548.81
2023-07-30,2023,30,540.94,548.81
2023-07-31,2023,31,540.94,548.81
2023-08-01,2023,1,540.52,549
2023-08-02,2023,2,542.86,547.1
2023-08-03,2023,3,542.86,547.1
2023-08-04,2023,4,540.92,545.98
2023-08-05,2023,5,538.86,544.82
2023-08-06,2023,6,538.86,544.82
2023-08-07,2023,7,538.86,544.82
2023-08-08,2023,8,538.62,544.74
2023-08-09,2023,9,534.76,542.35
2023-08-10,2023,10,534.77,540.84
2023-08-11,2023,11,533.13,540.01
2023-08-12,2023,12,534.2,540.63
2023-08-13,2023,13,534.2,540.63
2023-08-14,2023,14,534.2,540.63
2023-08-15,2023,15,534.2,540.63
2023-08-16,2023,16,532.47,540.85
2023-08-17,2023,17,532.45,537.41
2023-08-18,2023,18,531.39,538.4
2023-08-19,2023,19,533.8,539.97
2023-08-20,2023,20,533.8,539.97
2023-08-21,2023,21,533.8,539.97
2023-08-22,2023,22,535.62,542.31
2023-08-23,2023,23,536.22,543.63
2023-08-24,2023,24,539.9,544.61
2023-08-25,2023,25,539.55,544.99
2023-08-26,2023,26,538.38,544.49
2023-08-27,2023,27,538.38,544.49
2023-08-28,2023,28,538.38,544.49
2023-08-29,2023,29,537.53,544.01
2023-08-30,2023,30,535.97,541.94
2023-08-31,2023,31,533.9,540.49
2023-09-01,2023,1,532.97,539.75
2023-09-02,2023,2,534.16,539.77
2023-09-03,2023,3,534.16,539.77
2023-09-04,2023,4,534.16,539.77
2023-09-05,2023,5,532.04,541.46
2023-09-06,2023,6,533.59,539.96
2023-09-07,2023,7,533.8,540.28
2023-09-08,2023,8,533.76,540.63
2023-09-09,2023,9,535.5,542.11
2023-09-10,2023,10,535.5,542.11
2023-09-11,2023,11,535.5,542.11
2023-09-12,2023,12,534.81,541.68
2023-09-13,2023,13,532.79,538.52
2023-09-14,2023,14,531.17,535.56
2023-09-15,2023,15,527.76,534.71
2023-09-16,2023,16,527.76,534.71
2023-09-17,2023,17,527.76,534.71
2023-09-18,2023,18,527.76,534.71
2023-09-19,2023,19,528.7,535.34
2023-09-20,2023,20,530.36,536.55
2023-09-21,2023,21,533.27,539.73
2023-09-22,2023,22,536.53,541.85
2023-09-23,2023,23,538.05,543.6
2023-09-24,2023,24,538.05,543.6
2023-09-25,2023,25,538.05,543.6
2023-09-26,2023,26,535.29,540.72
2023-09-27,2023,27,532.11,536.63
2023-09-28,2023,28,530.84,535.62
2023-09-29,2023,29,531.62,538.69
2023-09-30,2023,30,534.47,542.35
2023-10-01,2023,1,534.47,542.35
2023-10-02,2023,2,534.47,542.35
2023-10-03,2023,3,533.49,540.31
2023-10-04,2023,4,530.99,537.49
2023-10-05,2023,5,532.55,538.91
2023-10-06,2023,6,534.28,539.37
2023-10-07,2023,7,534.6,540.57
2023-10-08,2023,8,534.6,540.57
2023-10-09,2023,9,534.6,540.57
2023-10-10,2023,10,533.61,540.06
2023-10-11,2023,11,532.41,538.76
2023-10-12,2023,12,530.09,536.6
2023-10-13,2023,13,528.02,534.52
2023-10-14,2023,14,527.19,534.39
2023-10-15,2023,15,527.19,534.39
2023-10-16,2023,16,527.19,534.39
2023-10-17,2023,17,527.8,535.02
2023-10-18,2023,18,527.88,534.65
2023-10-19,2023,19,531,536.28
2023-10-20,2023,20,530.71,536.83
2023-10-21,2023,21,532.03,537.14
2023-10-22,2023,22,532.03,537.14
2023-10-23,2023,23,532.03,537.14
2023-10-24,2023,24,529.19,535.89
2023-10-25,2023,25,527.84,536.35
2023-10-26,2023,26,531.56,535.8
2023-10-27,2023,27,530.7,536.4
2023-10-28,2023,28,530.58,535.84
2023-10-29,2023,29,530.58,535.84
2023-10-30,2023,30,530.58,535.84
2023-10-31,2023,31,530.13,536.88
2023-11-01,2023,1,531.72,536.25
2023-11-02,2023,2,530.49,536.77
2023-11-03,2023,3,532.13,538.07
2023-11-04,2023,4,531.59,539.25
2023-11-05,2023,5,531.59,539.25
2023-11-06,2023,6,531.59,539.25
2023-11-07,2023,7,530.88,537.37
2023-11-08,2023,8,529.45,537.12
2023-11-09,2023,9,530.1,536.38
2023-11-10,2023,10,530.32,536.64
2023-11-11,2023,11,529.38,535.81
2023-11-12,2023,12,529.38,535.81
2023-11-13,2023,13,529.38,535.81
2023-11-14,2023,14,528.58,534.93
2023-11-15,2023,15,528.54,534.61
2023-11-16,2023,16,529.78,535.16
2023-11-17,2023,17,531.02,536.27
2023-11-18,2023,18,531.11,535.82
2023-11-19,2023,19,531.11,535.82
2023-11-20,2023,20,531.11,535.82
2023-11-21,2023,21,529,534.97
2023-11-22,2023,22,528.22,534.93
2023-11-23,2023,23,527.78,534.7
2023-11-24,2023,24,529.98,535.02
2023-11-25,2023,25,529.57,533.88
2023-11-26,2023,26,529.57,533.88
2023-11-27,2023,27,529.57,533.88
2023-11-28,2023,28,526.5,534.53
2023-11-29,2023,29,528.37,533.34
2023-11-30,2023,30,528.36,534.1
2023-12-01,2023,1,530.32,537.44
2023-12-02,2023,2,530.32,537.44
2023-12-03,2023,3,530.32,537.44
2023-12-04,2023,4,530.32,537.44
2023-12-05,2023,5,528.22,535.86
2023-12-06,2023,6,525.71,533.23
2023-12-07,2023,7,528.07,532.94
2023-12-08,2023,8,526.83,532.24
2023-12-09,2023,9,526.96,533.11
2023-12-10,2023,10,526.96,533.11
2023-12-11,2023,11,526.96,533.11
2023-12-12,2023,12,526.24,531.63
2023-12-13,2023,13,523.91,531.41
2023-12-14,2023,14,525,530.4
2023-12-15,2023,15,522.31,529.03
2023-12-16,2023,16,521.38,528.33
2023-12-17,2023,17,521.38,528.33
2023-12-18,2023,18,521.38,528.33
2023-12-19,2023,19,521.11,527.95
2023-12-20,2023,20,520.83,526.73
2023-12-21,2023,21,521.02,527.01
2023-12-22,2023,22,520.08,525.8
2023-12-23,2023,23,519.74,526.18
2023-12-24,2023,24,519.74,526.18
2023-12-25,2023,25,519.74,526.18
2023-12-26,2023,26,519.74,526.18
2023-12-27,2023,27,519.03,524.85
2023-12-28,2023,28,518.13,524.88
2023-12-29,2023,29,519.21,526.88
2023-12-30,2023,30,519.21,526.88
2023-12-31,2023,31,519.21,526.88
2024-01-01,2024,1,519.21,526.88
2024-01-02,2024,2,519.21,526.88
2024-01-03,2024,3,518.92,525.68
2024-01-04,2024,4,518.01,524.65
2024-01-05,2024,5,516.88,523.83
2024-01-06,2024,6,516.09,524.73
2024-01-07,2024,7,516.09,524.73
2024-01-08,2024,8,516.09,524.73
2024-01-09,2024,9,519.96,525.27
2024-01-10,2024,10,520.35,524.94
2024-01-11,2024,11,518.06,524.97
2024-01-12,2024,12,516.97,523.15
2024-01-13,2024,13,516.07,523.3
2024-01-14,2024,14,516.07,523.3
2024-01-15,2024,15,516.07,523.3
2024-01-16,2024,16,515.6,521.13
2024-01-17,2024,17,512.54,519.39
2024-01-18,2024,18,514.07,520.16
2024-01-19,2024,19,514.51,519.23
2024-01-20,2024,20,513.55,519.36
2024-01-21,2024,21,513.55,519.36
2024-01-22,2024,22,513.55,519.36
2024-01-23,2024,23,511.81,518.32
2024-01-24,2024,24,512.68,517.72
2024-01-25,2024,25,511.15,517.5
2024-01-26,2024,26,511.01,517.07
2024-01-27,2024,27,512.09,516.86
2024-01-28,2024,28,512.09,516.86
2024-01-29,2024,29,512.09,516.86
2024-01-30,2024,30,510.56,517.68
2024-01-31,2024,31,513.02,519.79
2024-02-01,2024,1,514.33,520.78
2024-02-02,2024,2,512.57,520.2
2024-02-03,2024,3,514.32,520.89
2024-02-04,2024,4,514.32,520.89
2024-02-05,2024,5,514.32,520.89
2024-02-06,2024,6,514.1,521.79
2024-02-07,2024,7,514.61,521.74
2024-02-08,2024,8,516.13,520.82
2024-02-09,2024,9,514.52,521.14
2024-02-10,2024,10,515.17,521.38
2024-02-11,2024,11,515.17,521.38
2024-02-12,2024,12,515.17,521.38
2024-02-13,2024,13,514.59,520.68
2024-02-14,2024,14,514.8,520.45
2024-02-15,2024,15,514.85,520.81
2024-02-16,2024,16,513.47,519.51
2024-02-17,2024,17,511.1,518.28
2024-02-18,2024,18,511.1,518.28
2024-02-19,2024,19,511.1,518.28
2024-02-20,2024,20,511.41,517.41
2024-02-21,2024,21,510.73,516.82
2024-02-22,2024,22,511.78,517.73
2024-02-23,2024,23,512.61,517.48
2024-02-24,2024,24,511.27,517.96
2024-02-25,2024,25,511.27,517.96
2024-02-26,2024,26,511.27,517.96
2024-02-27,2024,27,513.24,517.93
2024-02-28,2024,28,512.05,517.14
2024-02-29,2024,29,509.87,516.34
2024-03-01,2024,1,509.84,517.49
2024-03-02,2024,2,509.75,518.15
2024-03-03,2024,3,509.75,518.15
2024-03-04,2024,4,509.75,518.15
2024-03-05,2024,5,509.76,515.95
2024-03-06,2024,6,509.71,515.07
2024-03-07,2024,7,508.65,513.76
2024-03-08,2024,8,507.33,512.99
2024-03-09,2024,9,506.33,512.51
2024-03-10,2024,10,506.33,512.51
2024-03-11,2024,11,506.33,512.51
2024-03-12,2024,12,504.92,511.45
2024-03-13,2024,13,504.1,510.75
2024-03-14,2024,14,503.92,509.98
2024-03-15,2024,15,503.53,509.43
2024-03-16,2024,16,501.37,507.89
2024-03-17,2024,17,501.37,507.89
2024-03-18,2024,18,501.37,507.89
2024-03-19,2024,19,499.72,505.8
2024-03-20,2024,20,500.67,505.74
2024-03-21,2024,21,499.86,505.84
2024-03-22,2024,22,500.92,505.97
2024-03-23,2024,23,499.42,505.68
2024-03-24,2024,24,499.42,505.68
2024-03-25,2024,25,499.42,505.68
2024-03-26,2024,26,500.89,505.36
2024-03-27,2024,27,499.32,505.99
2024-03-28,2024,28,499.39,506.6
2024-03-29,2024,29,499.39,506.6
2024-03-30,2024,30,499.39,506.6
2024-03-31,2024,31,499.39,506.6
2024-04-01,2024,1,499.39,506.6
2024-04-02,2024,2,497.74,505.73
2024-04-03,2024,3,497.7,504.75
2024-04-04,2024,4,499.76,505.99
2024-04-05,2024,5,500.28,506.51
2024-04-06,2024,6,498.51,507.03
2024-04-07,2024,7,498.51,507.03
2024-04-08,2024,8,498.51,507.03
2024-04-09,2024,9,499.47,505.46
2024-04-10,2024,10,499.75,504.42
2024-04-11,2024,11,497.23,504.11
2024-04-12,2024,12,498.23,504.34
2024-04-13,2024,13,497.76,504.3
2024-04-14,2024,14,497.76,504.3
2024-04-15,2024,15,497.76,504.3
2024-04-16,2024,16,497.76,504.3
2024-04-17,2024,17,497.97,503.52
2024-04-18,2024,18,497.92,504.11
2024-04-19,2024,19,499.09,504.07
2024-04-20,2024,20,497.44,503.7
2024-04-21,2024,21,497.44,503.7
2024-04-22,2024,22,497.44,503.7
2024-04-23,2024,23,498.77,502.86
2024-04-24,2024,24,498.48,504.43
2024-04-25,2024,25,499.6,505.01
2024-04-26,2024,26,499.75,504.88
2024-04-27,2024,27,498.75,505.18
2024-04-28,2024,28,498.75,505.18
2024-04-29,2024,29,498.75,505.18
2024-04-30,2024,30,500.86,507.71
2024-05-01,2024,1,503.11,510.49
2024-05-02,2024,2,503.11,510.49
2024-05-03,2024,3,504.8,511.4
2024-05-04,2024,4,503.94,511.51
2024-05-05,2024,5,503.94,511.51
2024-05-06,2024,6,503.94,511.51
2024-05-07,2024,7,504.53,512.28
2024-05-08,2024,8,506.22,512.64
2024-05-09,2024,9,506.91,513.78
2024-05-10,2024,10,508.04,513.95
2024-05-11,2024,11,508.13,514.66
2024-05-12,2024,12,508.13,514.66
2024-05-13,2024,13,508.13,514.66
2024-05-14,2024,14,508.32,514.3
2024-05-15,2024,15,505.91,512.7
2024-05-16,2024,16,505.84,511.92
2024-05-17,2024,17,505.52,511.39
2024-05-18,2024,18,505.39,512.59
2024-05-19,2024,19,505.39,512.59
2024-05-20,2024,20,505.39,512.59
2024-05-21,2024,21,507.6,513.21
2024-05-22,2024,22,510.56,514.73
2024-05-23,2024,23,509.42,516.36
2024-05-24,2024,24,512.37,518.25
2024-05-25,2024,25,514.76,520.3
2024-05-26,2024,26,514.76,520.3
2024-05-27,2024,27,514.76,520.3
2024-05-28,2024,28,515.37,522.78
2024-05-29,2024,29,521.5,525.05
2024-05-30,2024,30,520.35,527.11
2024-05-31,2024,31,522.66,528.55
2024-06-01,2024,1,523.86,532
2024-06-02,2024,2,523.86,532
2024-06-03,2024,3,523.86,532
2024-06-04,2024,4,526.48,534.55
2024-06-05,2024,5,526.48,532.62
2024-06-06,2024,6,525.5,531.96
2024-06-07,2024,7,527.52,532.61
2024-06-08,2024,8,526.98,534.84
2024-06-09,2024,9,526.98,534.84
2024-06-10,2024,10,526.98,534.84
2024-06-11,2024,11,528.36,535.4
2024-06-12,2024,12,522.92,530.09
2024-06-13,2024,13,521.73,527.98
2024-06-14,2024,14,520.47,527
2024-06-15,2024,15,517.99,526.12
2024-06-16,2024,16,517.99,526.12
2024-06-17,2024,17,517.99,526.12
2024-06-18,2024,18,518.25,522.25
2024-06-19,2024,19,515.23,521.65
2024-06-20,2024,20,514.75,521.86
2024-06-21,2024,21,518.39,523.65
2024-06-22,2024,22,520.31,526.72
2024-06-23,2024,23,520.31,526.72
2024-06-24,2024,24,520.31,526.72
2024-06-25,2024,25,522.54,527.62
2024-06-26,2024,26,520.56,525.04
2024-06-27,2024,27,519.19,526.85
2024-06-28,2024,28,525.09,528.8
2024-06-29,2024,29,523.42,530.41
2024-06-30,2024,30,523.42,530.41
2024-07-01,2024,1,523.42,530.41
2024-07-02,2024,2,520.8,529.51
2024-07-03,2024,3,523.47,529.43
2024-07-04,2024,4,523.9,529.09
2024-07-05,2024,5,525.46,531.39
2024-07-06,2024,6,528.02,534.95
2024-07-07,2024,7,528.02,534.95
2024-07-08,2024,8,528.02,534.95
2024-07-09,2024,9,527.21,534.29
2024-07-10,2024,10,526.12,529.11
2024-07-11,2024,11,521.82,527.52
2024-07-12,2024,12,519.45,525.93
2024-07-13,2024,13,518.62,527.06
2024-07-14,2024,14,518.62,527.06
2024-07-15,2024,15,518.62,527.06
2024-07-16,2024,16,520.87,526.06
2024-07-17,2024,17,519.65,525.84
2024-07-18,2024,18,520.23,525.82
2024-07-19,2024,19,522.54,527.79
2024-07-20,2024,20,525.53,531.35
2024-07-21,2024,21,525.53,531.35
2024-07-22,2024,22,525.53,531.35
2024-07-23,2024,23,525.6,531.05
2024-07-24,2024,24,523.4,529.68
2024-07-25,2024,25,522.41,527.85
2024-07-26,2024,26,522.41,527.85
2024-07-27,2024,27,523.18,527.73
2024-07-28,2024,28,523.18,527.73
2024-07-29,2024,29,523.18,527.73
2024-07-30,2024,30,522.02,527.18
2024-07-31,2024,31,521.33,527.61
2024-08-01,2024,1,519.64,525.72
2024-08-02,2024,2,520.64,526.18
2024-08-03,2024,3,520.64,526.18
2024-08-04,2024,4,520.64,526.18
2024-08-05,2024,5,520.64,526.18
2024-08-06,2024,6,519.9,526.38
2024-08-07,2024,7,518.21,526.14
2024-08-08,2024,8,523.55,529.11
2024-08-09,2024,9,526.22,531.96
2024-08-10,2024,10,525.72,531.94
2024-08-11,2024,11,525.72,531.94
2024-08-12,2024,12,525.72,531.94
2024-08-13,2024,13,523.71,529.87
2024-08-14,2024,14,519.76,525.94
2024-08-15,2024,15,516.62,523.09
2024-08-16,2024,16,516.62,523.09
2024-08-17,2024,17,515.6,521.48
2024-08-18,2024,18,515.6,521.48
2024-08-19,2024,19,515.6,521.48
2024-08-20,2024,20,515.08,521.47
2024-08-21,2024,21,516.97,523.65
2024-08-22,2024,22,520.41,524.97
2024-08-23,2024,23,520.91,524.72
2024-08-24,2024,24,521.56,527.09
2024-08-25,2024,25,521.56,527.09
2024-08-26,2024,26,521.56,527.09
2024-08-27,2024,27,521.06,526.38
2024-08-28,2024,28,517.76,522.79
2024-08-29,2024,29,515.95,521.9
2024-08-30,2024,30,515.75,521.72
2024-08-31,2024,31,516.58,521.66
2024-09-01,2024,1,516.58,521.66
2024-09-02,2024,2,516.58,521.66
2024-09-03,2024,3,512.77,521.47
2024-09-04,2024,4,515.48,521.14
2024-09-05,2024,5,515.73,522.46
2024-09-06,2024,6,519.29,524.77
2024-09-07,2024,7,518.6,524.64
2024-09-08,2024,8,518.6,524.64
2024-09-09,2024,9,518.6,524.64
2024-09-10,2024,10,516.38,521.71
2024-09-11,2024,11,514.63,521.64
2024-09-12,2024,12,514.88,519.7
2024-09-13,2024,13,514.75,520.5
2024-09-14,2024,14,514.79,522.64
2024-09-15,2024,15,514.79,522.64
2024-09-16,2024,16,514.79,522.64
2024-09-17,2024,17,514.21,519.79
2024-09-18,2024,18,514.96,520.29
2024-09-19,2024,19,515.21,521.68
2024-09-20,2024,20,515.66,522.13
2024-09-21,2024,21,515.85,521.31
2024-09-22,2024,22,515.85,521.31
2024-09-23,2024,23,515.85,521.31
2024-09-24,2024,24,516.5,521.75
2024-09-25,2024,25,514.54,521.28
2024-09-26,2024,26,516.64,521.12
2024-09-27,2024,27,516.65,521.44
2024-09-28,2024,28,516.86,522.87
2024-09-29,2024,29,516.86,522.87
2024-09-30,2024,30,516.86,522.87
2024-10-01,2024,1,515.05,521.69
2024-10-02,2024,2,512.68,520.71
